==========================================================================================
📊 REKAPAN ANALISA CVD (CUMULATIVE VOLUME DELTA) - HANYA BUY & SELL
==========================================================================================
Token Mint Address,H78WENHosTWPFuQvtm8swi83ipTqANJi921iG51Apump
Timeframe Awal (UTC),2026-08-01 00:00:55.000 UTC
Timeframe Akhir (UTC),2026-08-01 23:59:28.000 UTC
Total Durasi Timeframe,23.98 Jam (1.00 Hari)

--- RINGKASAN METRIK CVD UTAMA ---
FINAL CVD SOL (Net Delta Inflow),-44.1587 SOL
FINAL CVD USD (Net Delta Inflow),$-3203.50
FINAL CVD TOKENS,-90,432,067.078
CVD Bias / Net Inflow Ratio,-3.58% (SELL DOMINANT / DISTRIBUTION)
Total Volume SOL,1233.4882 SOL (Buy: 594.6647 SOL | Sell: 638.8234 SOL)
Total Volume USD,$89590.88 (Buy: $43193.69 | Sell: $46397.19)
Total Transaksi Buy & Sell,2584 TX (Buy: 1154 [44.7%] | Sell: 1430 [55.3%])
Unique Traders (Wallets),714 wallets
Top Net Accumulator Wallet,FGvGUQjZb1gGkmEjBf3SvTfoyokWxwBCSk8NTYt5KrFx (+13.454 SOL) [Tags: fresh_wallet; fomo; top_holder]
Top Net Seller Wallet,AiFpCzsDCXg5hnSUXkfYFmPBivnqfxgRjPE3Rr3Hr5Bu (-22.133 SOL) [Tags: top_holder]

--- MOMENTUM CVD PER KUARTIL WAKTU (Q1 -> Q4) ---
Kuartil Timeframe,Jumlah TX,Buy Volume (SOL),Sell Volume (SOL),Delta SOL (Net Inflow)
Q1 (1118 TX),1118,154.599,191.236,-36.637 SOL
Q2 (613 TX),613,134.860,122.462,+12.398 SOL
Q3 (486 TX),486,176.976,182.763,-5.787 SOL
Q4 (367 TX),367,128.230,142.362,-14.133 SOL

==========================================================================================
📋 DETAIL TRANSAKSI BUY & SELL (LENGKAP DENGAN RUNNING CVD SOL & USD)
==========================================================================================
No,Timestamp (UTC),Waktu Lokal,Arah (BUY/SELL),Delta SOL (+/-),CVD SOL (Cumulative Sum),Delta USD (+/-),CVD USD (Cumulative Sum),SOL Amount,Token Amount,USD Value,Price USD,Wallet Address,Tags (Bundler/Holder/Bot),Realized Profit USD,Current Balance,Total Trades Wallet,Tx Hash
540,2026-08-01 03:49:14.000,"8/1/2026, 10:49:14 AM",SELL,-0.0003,-11.7764,-0.02,-858.60,0.0003,300.28,0.02,0.00007169,HuTshmtwcQkWBLzgW3m4uwcmik7Lmz4YFpYcTqMJpXiP,"sandwich_bot; bluechip_owner; bundler",-771.32,0.00,2336,2JfNP3R33irpvMGVRrTE1RhxW613DYyaaCGxTDB5QEDweyfdrKkXqe3GxUNLtJeVGDwtXkPZDjYBKBJBQbxPEhjb
541,2026-08-01 03:49:14.000,"8/1/2026, 10:49:14 AM",BUY,0.0003,-11.7762,0.02,-858.58,0.0003,300.28,0.02,0.00006544,HuTshmtwcQkWBLzgW3m4uwcmik7Lmz4YFpYcTqMJpXiP,"sandwich_bot; bluechip_owner; bundler",-771.32,0.00,2336,2JfNP3R33irpvMGVRrTE1RhxW613DYyaaCGxTDB5QEDweyfdrKkXqe3GxUNLtJeVGDwtXkPZDjYBKBJBQbxPEhjb
542,2026-08-01 03:49:14.000,"8/1/2026, 10:49:14 AM",BUY,2.3643,-9.4119,172.36,-686.23,2.3643,2672574.04,172.36,0.00006449,hnu5iBK8UoHb51UFsH1RYTUAYdrhjHvV5YMTf9T1CYN,"bundler",-678.54,0.00,1271,4PBYHBMFTJStWt7shxvDWzHJxdq85wGq5qbdhgaB6AHEJfqqcPvW8EuHK9gGMbEByEE8LERM4ygYvjtRxcVuVmVb
543,2026-08-01 03:49:14.000,"8/1/2026, 10:49:14 AM",BUY,3.2558,-6.1561,237.35,-448.88,3.2558,3812121.18,237.35,0.00006226,FYX5JQ2kP7TD8gWb9WP1tjmwWWUAzi8edEZTr5Z8F1ck,"bundler",621.41,0.00,2278,wWcgqmqNHCVoMzCouY1C8iQqvovywKrozMY87C21i5tU3YJrttK1UaGwkU9N2eKJ2n7eP3rqSHSXKc3LA6D9vti
544,2026-08-01 03:49:14.000,"8/1/2026, 10:49:14 AM",SELL,-0.8569,-7.0130,-62.47,-511.34,0.8569,919797.55,62.47,0.00006791,4v6q31Tf8GT3jKDqaX4ueMvFRzngTx1EQWeCGgnsbPeD,"bundler",-2632.52,10321551.59,21,2VCkJZi31jYnqANyw9GGnQMAXjqocSbg79AFEjMAhb4nX6vd3LHfH3A5UMx7bYU2YwkaudGshRWmVDakiCQR9Rrj
545,2026-08-01 03:49:15.000,"8/1/2026, 10:49:15 AM",BUY,0.0495,-6.9635,3.61,-507.73,0.0495,57662.74,3.61,0.00006259,9Uy2ZCmt918eySPj9nHLDEzCSuh3FNDvCLMqd9wTjGz7,"fresh_wallet; paper_hands",-0.72,0.00,62,2tT4iZFmqDqsDqMdagdESHmvyNvSkxR3GnbRrQJSVB6huwFYMtk74kizm4VoUPxMMywhjPKThsKQsvY46bdSE5BR
546,2026-08-01 03:49:15.000,"8/1/2026, 10:49:15 AM",BUY,0.0495,-6.9139,3.61,-504.12,0.0495,57698.65,3.61,0.00006255,2UCTi8hnPwWQcwFZod8L1BG5QncgGX31f1ncFi1aoFNB,"fresh_wallet; paper_hands",-0.71,0.00,20,5fXmRRmxVkznHJ1QErAwVynq9bSzTexvMLUrZxXs4SQU3jjDkbvVekHDzYPXfmBMjSTAa8TUw3N4TDeYhAPJgUEd
547,2026-08-01 03:49:15.000,"8/1/2026, 10:49:15 AM",BUY,0.0099,-6.9040,0.72,-503.40,0.0099,11544.04,0.72,0.00006253,CYDXj3ozQ6QnazGAc1de1ZyNqwSSyU1FtCyvGhNTPMtH,"fresh_wallet; paper_hands",-1.48,0.00,68,2JnRh1S7pCd59A3u1REkGQ6bhymXd2W8fdDGV7iKr3SQEkeMugUKJrCBHvJxkykK7RJRHob9xvAuJpf8xFFw1KQf
548,2026-08-01 03:49:15.000,"8/1/2026, 10:49:15 AM",BUY,0.0099,-6.8941,0.72,-502.68,0.0099,11545.48,0.72,0.00006252,GLPuixue9KnKSWjw7jyCzaNaopDX6SU9p3eYC6EMcD7M,"fresh_wallet; paper_hands",-0.14,0.00,22,36L99JjBpJ7JivZjpiupfciEqmZPhzECdu7vVszYmswXKMpNZKPqJHuB8eFWb89tNxJ7YnW9JNb3D9aXWzkX5Knf
549,2026-08-01 03:49:15.000,"8/1/2026, 10:49:15 AM",BUY,0.0099,-6.8842,0.72,-501.96,0.0099,11546.91,0.72,0.00006251,7aacAiE3ad9RrucNPCtUuJrSLt9uVzroX4YdfEb2PWzr,"fresh_wallet; paper_hands",-1.93,0.00,120,2zuyH26HAoWb4vwXwG967JGgDnhLq8aKExGnNCgsf3PnLrPA6H1GZMtf7JSEPo3gH9yZNx3V1HuSj4EMJkXWy2LD
550,2026-08-01 03:49:15.000,"8/1/2026, 10:49:15 AM",BUY,0.0495,-6.8347,3.61,-498.35,0.0495,57756.18,3.61,0.00006249,GkP3f43jVf3uEeQkzPLGxfeeV2cYSAhktipUpNpsTKNL,"fresh_wallet; paper_hands",-2.23,0.00,24,4GpfU5Mxv3bhCibc6D5cBo64jif4kbzTuHjbu8dajGFo8gKttiWGDpLL5mGneXMUbgBtDFFzvG7EG73c3KzyaSHc
551,2026-08-01 03:49:15.000,"8/1/2026, 10:49:15 AM",BUY,0.0099,-6.8248,0.72,-497.63,0.0099,11555.55,0.72,0.00006246,2wfq42UE9i7Cm1XzrueR3JCQidYkG1mcjmaKUE3CdA6c,"fresh_wallet; paper_hands",-0.06,0.00,16,63DN7CWgBXhyGN1873kJqp1G7ep53EvsFQVWVknPxXpPchWPEypkyDAwuxhDqTFiGpYNuEQt7MopYs9gpTX7B4JS
552,2026-08-01 03:49:15.000,"8/1/2026, 10:49:15 AM",BUY,0.0099,-6.8149,0.72,-496.91,0.0099,11556.99,0.72,0.00006246,4e5uFvDTEWR946ac7yYMZK95Q85rk98bcAb23insMiyF,"fresh_wallet; paper_hands",-0.31,0.00,20,aLPC3coCx52ua5TSEDG2ic4d4ugSHUAPDgrWhJwCxwQUSyZJgXSEsCYMrsq21vFGDwj6SR7EHjR9etCCs9qvZUe
553,2026-08-01 03:49:15.000,"8/1/2026, 10:49:15 AM",BUY,0.0099,-6.8050,0.72,-496.19,0.0099,11558.43,0.72,0.00006245,GS8dzUr45VHWQy7xLXyvHMRFjhzDNLupWgeY6CQTUjCr,"fresh_wallet; paper_hands",-0.21,0.00,46,2KwwrBUDBp6YZgsfHL1JrpiJCsWoV83PNGTGZuDBayUuLHEH8Yz2f5EtNuK8TqjCBtWHidVps9Pu1sKNvdgXbyPc
554,2026-08-01 03:49:15.000,"8/1/2026, 10:49:15 AM",BUY,0.0495,-6.7555,3.61,-492.58,0.0495,57813.79,3.61,0.00006242,FopH8a6YLQ9K34nc17KnUSbqZ1xjvMu4dmNVarZ2Epn6,"fresh_wallet; paper_hands",-6.45,0.00,64,ksFJFb4xsz5wmEAqeW7D5vqNcvkGDZCTdpMthzV5cgx4d2FdmbsNMY32qdU9EG4h1Lg8N9SQQb1t8kLUjP6RRka
555,2026-08-01 03:49:16.000,"8/1/2026, 10:49:16 AM",SELL,-0.0937,-6.8492,-6.83,-499.41,0.0937,110732.94,6.83,0.00006170,HFX2dqzyQeRAdkjp41D4qThfsPPSyBDkVoruBr93zhY9,"bundler",-16.38,0.00,191,33EkiHEst4RvENHikN66Ee8wDQHNa3qaGPSCmZGis5STKASKfZf4f1efSb87xoDeoafEu216LgdFexxT5MgmuZQK
556,2026-08-01 03:49:39.000,"8/1/2026, 10:49:39 AM",SELL,-0.0099,-6.8592,-0.72,-500.13,0.0099,11753.32,0.72,0.00006165,3YvYXL8jz232NYdnkLFA5boH6TdoxyZEtUrLSTQY7q1i,"",0.00,12.00,29,4mMPrQuVNX3b7dKfPGrveTPZaaiFy84kHa8FaPnz4QLdocNKdGGksxLtbGXRbBdHguuSvBNX8GeiUK7JHFQZeddb
557,2026-08-01 03:49:44.000,"8/1/2026, 10:49:44 AM",BUY,0.0010,-6.8582,0.07,-500.06,0.0010,1205.53,0.07,0.00005989,DmQSnFzRoENh3weu6EtBBhHTpQBQSsvjpMX8iYKRygQ4,"bluechip_owner",0.00,0.00,6,VCt2FndyyAC5ueFAHQjHBbreURkpZGZKtHanr3oNPjQSMG33gUiqipfPCcFEuD8GqbnoL1bAoqvnGrhHFgw874c
558,2026-08-01 03:49:47.000,"8/1/2026, 10:49:47 AM",SELL,-0.0002,-6.8584,-0.02,-500.08,0.0002,275.65,0.02,0.00006166,5FWVcp7Tu7zUF4EdygWgB2zH4Bph7c8JMr8Xk3MzFmFC,"fresh_wallet; gmgn; paper_hands",-6.34,0.00,47,2yWRn9EubERyvEX1hNqAoJox2bKyTXyV2ipL4wdatwNXy6g9VTm3j3TPFDTqVhwuXEQqcD23t99xNWwY8B6BgsEo
559,2026-08-01 03:49:47.000,"8/1/2026, 10:49:47 AM",SELL,-0.0349,-6.8933,-2.54,-502.62,0.0349,41252.94,2.54,0.00006166,FYX5JQ2kP7TD8gWb9WP1tjmwWWUAzi8edEZTr5Z8F1ck,"bundler",621.41,0.00,2278,D8opDy5UCzBRHtAYZyvys2J6ThCbZtaZWKbBxZ4pXMmvnDfZ6W4BcBqeQ9fihtQZ5uTvsUFJUfEUYMu22xAhRax
560,2026-08-01 03:50:59.000,"8/1/2026, 10:50:59 AM",SELL,-0.9535,-7.8468,-69.56,-572.18,0.9535,1134867.77,69.56,0.00006129,7bPU7Et5GwF1g4D8ap3wrP5A4ceM5buJyuvtFzECxR6z,"padre; fomo",-51.00,0.00,14,5ntgdy5uMnh9WhBpMcMuwWAaNYMX8ZowadhCkqQdXX3s4U62Zz2Ygo26h36it8apALd4JUjYScKhN2D1BKX2khwj
561,2026-08-01 03:51:31.000,"8/1/2026, 10:51:31 AM",BUY,0.0879,-7.7589,6.42,-565.76,0.0879,103772.22,6.42,0.00006183,7dt9V3DfKkhzmk8eyCyBFFjaAo2oRpR9w13JLAAs7j5u,"bluechip_owner",13.55,201269.50,29,1JNRKY7JQ6GZwwU1ywpbNitsTm1z7ku6BZVDyCRSbqn142X1eYA9gvBsvvKo3tLs9y95fcGzAT4GKxuc8eNGVK4
562,2026-08-01 03:51:39.000,"8/1/2026, 10:51:39 AM",SELL,-0.0390,-7.7979,-2.85,-568.61,0.0390,46682.90,2.85,0.00006099,hnu5iBK8UoHb51UFsH1RYTUAYdrhjHvV5YMTf9T1CYN,"bundler",-678.54,0.00,1271,49MkuTkbSqBaC3mdAe83PPJMwsYWYuncZ2LxsMeWa4CgFo1QydDs6XPXdULWSfEAHmvUNALTzcTYgBMqZa2YZMsH
563,2026-08-01 03:51:54.000,"8/1/2026, 10:51:54 AM",SELL,-0.5662,-8.3641,-41.31,-609.91,0.5662,680093.97,41.31,0.00006074,Ekj27YyXdfLAsJCmCTEug3arxNGtcYi3hbPkfMGd2wc5,"",-250.62,0.00,56,5z2FbzFsqWgPWz84Djfe8fAzR3x1s1VSAUvHYpDyD1hLBRieD9X9PBSFgkqRLi9XvcnmxcnVMqNpwDq8qXEtsr3L
564,2026-08-01 03:51:57.000,"8/1/2026, 10:51:57 AM",SELL,-0.4286,-8.7927,-31.26,-641.18,0.4286,518042.63,31.26,0.00006035,77Rm8qjWVdYc5MieZbBCinngtDbqgeCbRBMeGEoyWZdU,"",-60.88,0.00,12,381WpWoZBY29g6DjydZpT48wbtVayVNDXFU6Fc41BdMaFmUQj1a1hayY5ymwAr1EvQJvAHbbK2CWJzMEfdJujcjf
565,2026-08-01 03:52:22.000,"8/1/2026, 10:52:22 AM",SELL,-0.0003,-8.7929,-0.02,-641.20,0.0003,329.13,0.02,0.00006016,5FWVcp7Tu7zUF4EdygWgB2zH4Bph7c8JMr8Xk3MzFmFC,"fresh_wallet; gmgn; paper_hands",-6.34,0.00,47,3endvTn5yXGYx6kdTpXuMmtPCk2UykAYCRfSsfzGFAH9gMefJAWSsRh4eWRf7eXkK1jayzgq3VVqLffxPXSck8zL
566,2026-08-01 03:52:22.000,"8/1/2026, 10:52:22 AM",SELL,-0.0344,-8.8273,-2.51,-643.71,0.0344,41703.36,2.51,0.00006017,FYX5JQ2kP7TD8gWb9WP1tjmwWWUAzi8edEZTr5Z8F1ck,"bundler",621.41,0.00,2278,2wPwjuZVzTba7F9ugnNVJcxsK1ssW179VdefZwS87ma15cNptb9ULg2ejm5VG5bPQTAcz375QBv4bYLz1HTCueyK
567,2026-08-01 03:53:28.000,"8/1/2026, 10:53:28 AM",SELL,-0.0829,-8.9102,-6.05,-649.76,0.0829,100586.32,6.05,0.00006015,71AxxtM1QXhK4wXzXyGYT4rXjuEPAwumDkLCjYWpTbBe,"fresh_wallet",22.07,0.00,46,5chJMUbbZBDrsvVLof364H58MnXzKuDk8a42hRutMUAWpa1ZpPjiNPjf1H9cqxTqas4Bz6BRf9GMRcYYHVLyQ3SY
568,2026-08-01 03:53:50.000,"8/1/2026, 10:53:50 AM",BUY,0.2020,-8.7082,14.74,-635.02,0.2020,241477.07,14.74,0.00006105,7iVCXQn4u6tiTEfNVqbWSEsRdEi69E9oYsSMiepuECwi,"bluechip_owner; bundler",-6061.52,0.00,193,5BRVJHaFPAX7SkK2QrGb5Ggfw8gCHChcifSc1pMYw3a2FACx2GqnPQpZgujDsPQgy5QGEVFt8qNoFsPMYtshmm9a
569,2026-08-01 03:54:06.000,"8/1/2026, 10:54:06 AM",SELL,-0.1786,-8.8869,-13.04,-648.05,0.1786,216529.34,13.04,0.00006022,GC2fWvdrJ4i7g3JjScww3qvdGrJppCYYZ7kNTnb3fJcf,"",65.48,0.00,13,5zXkv4LHWPKZS4M6Z8pK8ACNvkNQue3bHhU27NZCVm6GnydBNWEE69vhnWhJJ19yBxbeaHxxA3TeKro5X5KQ2w3i
570,2026-08-01 03:54:23.000,"8/1/2026, 10:54:23 AM",SELL,-0.0001,-8.8869,-0.00,-648.06,0.0001,79.15,0.00,0.00006154,HuTshmtwcQkWBLzgW3m4uwcmik7Lmz4YFpYcTqMJpXiP,"sandwich_bot; bluechip_owner; bundler",-771.32,0.00,2336,5nBZtJ99WFnHtd7vN4E5pwvUtQpaoQKrSq4YKBst6nbwxcoP4cbwCGeEEqbCJFZqxq9k4eGcZ4A5DgUJn5az6jxu
571,2026-08-01 03:54:23.000,"8/1/2026, 10:54:23 AM",BUY,0.0001,-8.8869,0.00,-648.05,0.0001,79.15,0.00,0.00005744,HuTshmtwcQkWBLzgW3m4uwcmik7Lmz4YFpYcTqMJpXiP,"sandwich_bot; bluechip_owner; bundler",-771.32,0.00,2336,5nBZtJ99WFnHtd7vN4E5pwvUtQpaoQKrSq4YKBst6nbwxcoP4cbwCGeEEqbCJFZqxq9k4eGcZ4A5DgUJn5az6jxu
572,2026-08-01 03:54:23.000,"8/1/2026, 10:54:23 AM",SELL,-0.0114,-8.8983,-0.83,-648.89,0.0114,14714.23,0.83,0.00005664,5cXJbWgX7X7vYJEs8dnZLsvXMgVknvni1SnjHhiLH1fv,"gmgn",-0.64,0.00,2,41neDWLGWZ8cDKTUUVxg3TSuTUs6QMLcdK4CyrDNfWMUosvbQHBkRYSNwGALbN5YsyXZFvtdULGLfD2RanF8b6zb
573,2026-08-01 03:54:23.000,"8/1/2026, 10:54:23 AM",BUY,0.1980,-8.7002,14.46,-634.43,0.1980,251982.25,14.46,0.00005737,EzDELGBqaZk2P3ntup687wpYctpupLhoTz3fxi5U6Q4A,"photon; trojan; paper_hands; bundler",1.97,0.00,5,5vLD5YR8PUqhj984spks7GzUN2JPStsdaBiiPe8c4rFxTGo6i9xvuDMLb21pgj9XB28TnJXJEeSEWf9Z5e5gsZee
574,2026-08-01 03:54:23.000,"8/1/2026, 10:54:23 AM",BUY,0.0013,-8.6989,0.10,-634.34,0.0013,1691.49,0.10,0.00005729,freeupq4fM9nSdZ5Q52AjSUp5NQ1UXC3y3y9rZVEByC,"bluechip_owner",215.17,0.00,252,BygKmvwa13Ay4s8QXZAxLCujHbgED53ZT3H7whv6oyqDPU5AwRxymV6dpvVw3oTPbcGvkUnmzRMrCYzumaGj2SM
575,2026-08-01 03:54:23.000,"8/1/2026, 10:54:23 AM",SELL,-0.0002,-8.6991,-0.02,-634.35,0.0002,272.09,0.02,0.00006366,7dGrdJRYtsNR8UYxZ3TnifXGjGc9eRYLq9sELwYpuuUu,"sandwich_bot; bluechip_owner",1171.90,1.33,215,38f18SqjoZgpcyZUKQcLSJLzRoJGKYUg3zaFZiwFY2usKyrvVhnGLcz4BAhjFaoWpduXBhfGdoWZBo7s3ArgERwU
576,2026-08-01 03:54:23.000,"8/1/2026, 10:54:23 AM",BUY,0.0002,-8.6989,0.02,-634.34,0.0002,272.09,0.02,0.00005730,7dGrdJRYtsNR8UYxZ3TnifXGjGc9eRYLq9sELwYpuuUu,"sandwich_bot; bluechip_owner",1171.90,1.33,215,38f18SqjoZgpcyZUKQcLSJLzRoJGKYUg3zaFZiwFY2usKyrvVhnGLcz4BAhjFaoWpduXBhfGdoWZBo7s3ArgERwU
577,2026-08-01 03:54:23.000,"8/1/2026, 10:54:23 AM",BUY,2.2723,-6.4266,165.90,-468.43,2.2723,2939291.09,165.90,0.00005644,FYX5JQ2kP7TD8gWb9WP1tjmwWWUAzi8edEZTr5Z8F1ck,"bundler",621.41,0.00,2278,5mzsNrhX2V2LFApEQQn4vL3f2ZJhWVEyCSJ3sEm7teLFiuSPBESD7XgyUkPuD84NSQA3tHyMCYQYyypfTgztUMGC
578,2026-08-01 03:54:23.000,"8/1/2026, 10:54:23 AM",BUY,1.7154,-4.7111,125.24,-343.19,1.7154,2278672.65,125.24,0.00005496,hnu5iBK8UoHb51UFsH1RYTUAYdrhjHvV5YMTf9T1CYN,"bundler",-678.54,0.00,1271,5zrhvAedacbqbs2wtFUV3NbHZiuYsZgGdhCzQk9i5N3kAMH9nisaegLt9sTvqwbWAsQyPkxjvuR8G5vvpBRUiepS
579,2026-08-01 03:54:23.000,"8/1/2026, 10:54:23 AM",SELL,-0.3641,-5.0753,-26.59,-369.77,0.3641,455015.40,26.59,0.00005843,4BQ6ATUt26GFdiYQfht23iwfKyYD9D7XbL5ATqNGk3xK,"",1873.66,19200.26,180,2XJnfWxRdZn1pDevYwJPmcMoTRvtTAky9oAVLuYRohbXdYxnwF4w8ona8vdD4nc1RomobysubvmXX6teS1bT9L8g
580,2026-08-01 03:54:23.000,"8/1/2026, 10:54:23 AM",BUY,0.3473,-4.7280,25.36,-344.42,0.3473,467772.82,25.36,0.00005421,4BQ6ATUt26GFdiYQfht23iwfKyYD9D7XbL5ATqNGk3xK,"",1873.66,19200.26,180,2XJnfWxRdZn1pDevYwJPmcMoTRvtTAky9oAVLuYRohbXdYxnwF4w8ona8vdD4nc1RomobysubvmXX6teS1bT9L8g
581,2026-08-01 03:54:23.000,"8/1/2026, 10:54:23 AM",SELL,-9.0699,-13.7979,-662.19,-1006.61,9.0699,11692417.90,662.19,0.00005663,EnRDUyjayiaTXyufZYL6SEwXhkEqazQ1JA1khHdkDinC,"axiom",-786.03,0.00,27,fqn5BMYKRCtjgJj9aPcvBRuQ15TJUZobnZfhWXQf5J2MjZikurbYeSKAMym93VC6FNkComvh3fEcy2Wksy5WePG
582,2026-08-01 03:54:24.000,"8/1/2026, 10:54:24 AM",BUY,0.0099,-13.7880,0.72,-1005.89,0.0099,12583.79,0.72,0.00005745,GLPuixue9KnKSWjw7jyCzaNaopDX6SU9p3eYC6EMcD7M,"fresh_wallet; paper_hands",-0.14,0.00,22,2FMqAL89ts42JCGw5x3GX6DCGjpw4hv2JQAa8efErR9GCuru6ENaQ6L5GH7wTZaXFMGbUiHHgmmJqa4kT1GcgkwS
583,2026-08-01 03:54:25.000,"8/1/2026, 10:54:25 AM",BUY,0.0495,-13.7385,3.61,-1002.27,0.0495,62894.46,3.61,0.00005747,2UCTi8hnPwWQcwFZod8L1BG5QncgGX31f1ncFi1aoFNB,"fresh_wallet; paper_hands",-0.71,0.00,20,5CB5hEuaMnBU9PF72q9nqMLns4DUKotFvrYWTddbgqMtfsb7sSvPk89r1L3TjoSbgG2r3VLCrPV4isQQnfrhqZNb
584,2026-08-01 03:54:43.000,"8/1/2026, 10:54:43 AM",SELL,-0.0090,-13.7474,-0.65,-1002.93,0.0090,11546.91,0.65,0.00005664,7aacAiE3ad9RrucNPCtUuJrSLt9uVzroX4YdfEb2PWzr,"fresh_wallet; paper_hands",-1.93,0.00,120,5arxuP1d2noHh6kYCF1ZoG2EANCBwTvvsRgrsYLThopqGVW6gfP1psjijEYZunaNXYjj7HxTPzfF1fWVF6uVPeJ7
585,2026-08-01 03:54:43.000,"8/1/2026, 10:54:43 AM",SELL,-0.0090,-13.7564,-0.65,-1003.58,0.0090,11544.04,0.65,0.00005665,CYDXj3ozQ6QnazGAc1de1ZyNqwSSyU1FtCyvGhNTPMtH,"fresh_wallet; paper_hands",-1.48,0.00,68,5oJgpYiVstJ7ZLWMWxxEJtxMFm9xqQLPZbNHCFwGuwaFJDrYn2cxGRiwbUJXoBtdYihhiNzFzFtvQKbGXw5g6H3N
586,2026-08-01 03:54:43.000,"8/1/2026, 10:54:43 AM",SELL,-0.0448,-13.8012,-3.27,-1006.85,0.0448,57756.18,3.27,0.00005667,GkP3f43jVf3uEeQkzPLGxfeeV2cYSAhktipUpNpsTKNL,"fresh_wallet; paper_hands",-2.23,0.00,24,4GXU8JfWvLfrcqywWont7CQkFbKC1vhxDwZBzKsqUhgnxjLYZQ1hU9h8GEuz5czTBvn5HwpocpeBWJQ9i5xNnn9
587,2026-08-01 03:54:56.000,"8/1/2026, 10:54:56 AM",SELL,-0.0332,-13.8344,-2.43,-1009.28,0.0332,42841.72,2.43,0.00005662,FYX5JQ2kP7TD8gWb9WP1tjmwWWUAzi8edEZTr5Z8F1ck,"bundler",621.41,0.00,2278,57dyk3JuFHCTcbVabsJavCiHzx9C6vaqbBsRePQ9tuYM1bjnpKXBDzvHWze4DavymQZuv3oMJVw4fKdo6hdzY2sa
588,2026-08-01 03:54:57.000,"8/1/2026, 10:54:57 AM",SELL,-0.0002,-13.8346,-0.01,-1009.29,0.0002,218.10,0.01,0.00005660,5FWVcp7Tu7zUF4EdygWgB2zH4Bph7c8JMr8Xk3MzFmFC,"fresh_wallet; gmgn; paper_hands",-6.34,0.00,47,4oyyG7v1ySt5U3udAgoo4Zg5bq5tJKgUV31tPg6do4wCUPSpfZeEFbrPyawnEjcKT2miT8mKmBvxo4pXf6oEQP7g
589,2026-08-01 03:55:01.000,"8/1/2026, 10:55:01 AM",BUY,0.2004,-13.6342,14.63,-994.66,0.2004,254504.76,14.63,0.00005749,3M1rhUvQEEUexP1H78TeKUhMBiU47jAsYupY7s5RHoBE,"trojan",22.95,0.00,12,46XWnxDCbGnjYYoXPyhk2J8zpWA7Cwi8VsVxCFHfKyTcvrgP2PgXPG4ppKfb4cdoL1389MvyF4f1neAm48LVvWkF
590,2026-08-01 03:55:07.000,"8/1/2026, 10:55:07 AM",SELL,-0.0376,-13.6719,-2.75,-997.41,0.0376,48437.88,2.75,0.00005675,hnu5iBK8UoHb51UFsH1RYTUAYdrhjHvV5YMTf9T1CYN,"bundler",-678.54,0.00,1271,2bMxaN9CSMpJDs9c3Y4QFRjpjfTgdUtrfbT7rdY1wXyJutUTXt5M1X1Q6pfXPBXiYXLqQUjfKHnJBcQ9KvUe6yT7
591,2026-08-01 03:55:19.000,"8/1/2026, 10:55:19 AM",BUY,0.2970,-13.3748,21.69,-975.72,0.2970,376189.99,21.69,0.00005765,6i2SLphaTLoKwp143S92VWw7Gd9q3uhzvkqjQAeHkmpZ,"",-22.42,0.00,13,2UgQ32x4fX8fLEM8d1T54vX4dAYyJEM15J32ahfebi8vCX4uqApURi9Yp4uT5KAKhvoSbXrH4Rg8KnYjpwT7Ps5D
592,2026-08-01 03:55:29.000,"8/1/2026, 10:55:29 AM",BUY,0.3960,-12.9788,28.92,-946.81,0.3960,499316.42,28.92,0.00005791,J5xdP6fM1jRyfgZjWfaRX4zMszzM12xLfdjXMARuiysi,"gmgn; axiom",-71.09,0.00,20,44Le7rLLySgAr8sssBjkuC5GjiAZqRpUc7oBxXSgkYM4WCfGhwLEyRTst9V237wjqYRxjJLDWNp2sR2hMLbkfabM
593,2026-08-01 03:55:43.000,"8/1/2026, 10:55:43 AM",SELL,-0.0091,-12.9878,-0.66,-947.47,0.0091,11556.99,0.66,0.00005718,4e5uFvDTEWR946ac7yYMZK95Q85rk98bcAb23insMiyF,"fresh_wallet; paper_hands",-0.31,0.00,20,4wCByf5kCAkXJqWEsyMRECHEGaodvaLHJ4Fuc7uoEBRY6nMDVrHvdkx5aV2C5uwJQ1iiU7k4itxvNQqsgxcwzyjw
594,2026-08-01 03:55:43.000,"8/1/2026, 10:55:43 AM",SELL,-0.0452,-13.0330,-3.30,-950.77,0.0452,57698.65,3.30,0.00005720,2UCTi8hnPwWQcwFZod8L1BG5QncgGX31f1ncFi1aoFNB,"fresh_wallet; paper_hands",-0.71,0.00,20,2bhMGvpTPVWHYKFgBnxEmz2qp4oAovpt7Tbxn4bUkutte4q9QFucrMWvghyDiyBdtxbLjCZuzLh15aBFsjnvFHtQ
595,2026-08-01 03:55:43.000,"8/1/2026, 10:55:43 AM",SELL,-0.0453,-13.0784,-3.31,-954.08,0.0453,57813.79,3.31,0.00005723,FopH8a6YLQ9K34nc17KnUSbqZ1xjvMu4dmNVarZ2Epn6,"fresh_wallet; paper_hands",-6.45,0.00,64,ohFqGt7E1HCN64pEuMScC3BLWgM73yqsGGE7JcgH5DokQPYhgKLQjEbEUkN79b77SamAXTFDxQmUU8igruDDEnV
