==========================================================================================
📊 REKAPAN ANALISA CVD (CUMULATIVE VOLUME DELTA) - HANYA BUY & SELL
==========================================================================================
Token Mint Address,9cRCn9rGT8V2imeM2BaKs13yhMEais3ruM3rPvTGpump
Timeframe Awal (UTC),2026-06-25 00:02:12.000 UTC
Timeframe Akhir (UTC),2026-06-25 23:59:03.000 UTC
Total Durasi Timeframe,23.95 Jam (1.00 Hari)

--- RINGKASAN METRIK CVD UTAMA ---
FINAL CVD SOL (Net Delta Inflow),-692.7397 SOL
FINAL CVD USD (Net Delta Inflow),$-3129.63
FINAL CVD TOKENS,-17,903,301.211
CVD Bias / Net Inflow Ratio,-13.25% (SELL DOMINANT / DISTRIBUTION)
Total Volume SOL,5229.5126 SOL (Buy: 2268.3865 SOL | Sell: 2961.1262 SOL)
Total Volume USD,$82937.24 (Buy: $39903.80 | Sell: $43033.43)
Total Transaksi Buy & Sell,1813 TX (Buy: 994 [54.8%] | Sell: 819 [45.2%])
Unique Traders (Wallets),1180 wallets
Top Net Accumulator Wallet,HxjwdF326ZunmUwC1iXhfgL3ku78YsksN6n7Rfxzwr6b (+811.420 SOL) [Tags: sandwich_bot; bluechip_owner]
Top Net Seller Wallet,HvFdDWS3RqymRAVx1ZdoL2RjiC38r5dtt19Z8op5jqDK (-1385.948 SOL) [Tags: sandwich_bot; bluechip_owner]

--- MOMENTUM CVD PER KUARTIL WAKTU (Q1 -> Q4) ---
Kuartil Timeframe,Jumlah TX,Buy Volume (SOL),Sell Volume (SOL),Delta SOL (Net Inflow)
Q1 (111 TX),111,1759.655,77.661,+1681.994 SOL
Q2 (256 TX),256,114.609,2459.931,-2345.322 SOL
Q3 (133 TX),133,86.658,61.508,+25.150 SOL
Q4 (1313 TX),1313,307.464,362.026,-54.561 SOL

==========================================================================================
📋 DETAIL TRANSAKSI BUY & SELL (LENGKAP DENGAN RUNNING CVD SOL & USD)
==========================================================================================
No,Timestamp (UTC),Waktu Lokal,Arah (BUY/SELL),Delta SOL (+/-),CVD SOL (Cumulative Sum),Delta USD (+/-),CVD USD (Cumulative Sum),SOL Amount,Token Amount,USD Value,Price USD,Wallet Address,Tags (Bundler/Holder/Bot),Realized Profit USD,Current Balance,Total Trades Wallet,Tx Hash
28,2026-06-25 00:49:03.000,"6/25/2026, 7:49:03 AM",BUY,22.0250,860.6427,1492.19,1417.45,22.0250,6778567.95,1492.19,0.00022013,8dut5xTs5V7EG9ccek11xDG5eBHkfYc3NdqcxjtWNsbS,"top_holder",4346.71,0.00,59,4m8jw2JFGLYgx6mBX3eekeAoVYE6HWmXtjRmMdms8qBqnWDXyx6kXGrqENaoqRBUwVTVXEzCBVLL9stBrxVtugir
29,2026-06-25 00:49:04.000,"6/25/2026, 7:49:04 AM",SELL,-0.3456,860.2971,-23.42,1394.03,0.3456,101204.41,23.42,0.00023137,CuTgJYbTjfYiMBM6y3zKXoiwWDHUn1PSyaP855W2v4Ky,"bundler",53.68,1.16,118,3645Wk1FoUg9NxftMyR7Wvu4DeWMja7Q4eiBdD9MR1KMnE8Pnc3wD5KGasdRXe7rvEaYjHHLdBJFN2VPyXXoiuAc
30,2026-06-25 00:49:04.000,"6/25/2026, 7:49:04 AM",SELL,-0.3464,859.9507,-23.47,1370.56,0.3464,101204.41,23.47,0.00023192,EDTm6vomTSaFJD5nsY55XchmeaXGtJfXgEEdCXMidyoL,"bundler",44.71,0.00,131,2FbMSHX6CbKiPdPDpFjX3C7NCmLogMxL2e3yprHLLM9CuMyRQPiwStegTRTW8tUnHVqt9hBdrPzdGT7tXHSR6EBA
31,2026-06-25 00:49:04.000,"6/25/2026, 7:49:04 AM",SELL,-0.1468,859.8039,-9.95,1360.62,0.1468,42809.59,9.95,0.00023232,ATDqZZCNDYKHtEzhhJhVXzfeEm3k8P2ndbLY6xXkzJYi,"bundler",41.06,1.87,130,42t7gFdxpNaoRFTB5uJ3cuz7SQERQkaJe4PmT9A8NZHCCxxvX8S1ud4GFi3aJXyV8gpScvFGphCvinUdDmciYU9j
32,2026-06-25 00:49:04.000,"6/25/2026, 7:49:04 AM",SELL,-0.3377,859.4661,-22.88,1337.74,0.3377,98326.20,22.88,0.00023271,3fuga4fDgNY974eJDfBgYX8pwTCW9wtWS9qoxSWdSPRu,"",9.93,6.86,92,3jvyJXRtfczkCgWeERLgoenwQVxEQbypAitj7BS7o9R4Q2NaRVZoa7akMYLQzmdoxBXufeCdJWYBfEatccHkEebj
33,2026-06-25 00:49:04.000,"6/25/2026, 7:49:04 AM",SELL,-0.2257,859.2405,-15.29,1322.45,0.2257,65574.49,15.29,0.00023316,AKprbkX7HKoSFYtKshbGPxwM1hyrg3AxEAVhLNSqyyEB,"bundler",-1.80,0.00,65,2644qLkFF5DGihirzRQFf3pLVSc2rLp9EeELHnCmS7tpdL1jJzZSz5vehSbhD4kiaFwcoTpAM3xqViaYRgTfY7gU
34,2026-06-25 00:49:04.000,"6/25/2026, 7:49:04 AM",SELL,-0.3390,858.9014,-22.97,1299.48,0.3390,98326.20,22.97,0.00023361,AxQRySJbPDstHXdd2rwGKbGzaYSn6EGxVt8psEkY3CeF,"",14.02,1.45,106,5GxWPJwKNLoAvj24F9Q2Zcvih4TQhv9X9EiZRmHfNZdZ2muy5gd8NELnXsuVmrgtKKVAr26dT3G7NBMiRBq6qKhf
35,2026-06-25 00:49:04.000,"6/25/2026, 7:49:04 AM",SELL,-0.1133,858.7881,-7.67,1291.80,0.1133,32799.10,7.67,0.00023397,HK7ThLpYUReHL2xsEbx6KKjMMHdoTZpZHyV2BKf3tVDs,"",-11.79,1.37,58,3bhAH3ZcPhW36Rk3kVodkvJgBF6YZYQv5sMtagkvWzvMX2QtDjhmQZ9ah96Np5TsKTpm6KVAcyDoMDJ7jFutxWd1
36,2026-06-25 00:49:04.000,"6/25/2026, 7:49:04 AM",SELL,-0.1266,858.6615,-8.58,1283.23,0.1266,36631.85,8.58,0.00023417,A49D32h2YrroiqV2cZKi3JiUmjpHNL4PeMipwxZCSb77,"bundler",31.27,1.76,128,55RVQ7aYnCyB7i1ptRiB9oiZQG6ksyAavswJBnDYyRKqs1bJhQgR42NmPBYn7cXTKxsTotvPGSeBabAT4FiDTZ5j
37,2026-06-25 00:49:17.000,"6/25/2026, 7:49:17 AM",SELL,-0.1484,858.5132,-10.05,1273.17,0.1484,37688.45,10.05,0.00026670,CQwT1byuHgjKnL6vzmuNaAywKfDBVxDmFVgsQDBWxcWt,"sandwich_bot; bluechip_owner",46429.07,0.00,29159,53NXaGDuTsCL43hG2pf41qRJVyJSx2jbhD8kfHPWzRiM7ooQM3JRMRwBYjr8Up1dCyxWbm9dXExW9icfkeht6AA8
